Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,297.50,303.80,297.50,300.45,301.185782721662877557,123160,3457,37094041.00,12109,9.83,6.30,2.95
30-December-2014,300.45,302.45,295.55,300.50,299.078416629515526958,150287,3645,44947598.00,11460,7.63,6.90,0.05
29-December-2014,303.00,306.60,298.00,298.80,302.235119551630982621,124005,4926,37478666.00,16710,13.48,8.60,-4.20
26-December-2014,293.20,302.60,290.65,300.75,298.367190268099681114,220142,6359,65683150.00,27641,12.56,11.95,7.55
24-December-2014,297.00,297.00,287.50,291.70,291.308006700167504187,179100,4590,52173264.00,14828,8.28,9.50,-5.30
23-December-2014,301.60,305.15,293.60,294.70,298.126495186490046368,186766,5053,55679893.00,18797,10.06,11.55,-6.90
22-December-2014,296.35,305.80,296.30,302.95,302.479287343528323626,255158,5442,77180010.00,75548,29.61,9.50,6.60
19-December-2014,299.70,302.50,292.80,298.00,298.188016175884262687,438925,7949,130882175.00,111882,25.49,9.70,-1.70
18-December-2014,275.25,301.00,275.25,296.05,293.355078742865002406,799755,18406,234612191.00,120402,15.05,25.75,20.80
17-December-2014,265.15,279.40,262.05,272.75,272.151733895594901588,325827,13001,88674383.00,42526,13.05,17.35,7.60
16-December-2014,275.10,278.90,262.50,264.55,269.499839241697131357,335908,6880,90527152.00,50480,15.03,16.40,-10.55
15-December-2014,275.00,282.30,270.00,278.60,277.381183733075513448,247201,5539,68568906.00,17150,6.94,12.30,3.60
12-December-2014,285.60,289.75,276.30,277.35,282.631385884116954053,261436,5182,73890019.00,42141,16.12,13.45,-8.25
11-December-2014,291.40,292.70,280.25,285.50,285.734270219341436489,352373,8632,100685042.00,34852,9.89,12.45,-5.90
10-December-2014,278.00,295.20,278.00,293.45,287.404044796531230896,476019,8612,136809786.00,82385,17.31,17.20,15.45
9-December-2014,291.90,295.60,276.00,277.45,283.507676533642258884,300396,7002,85164572.00,57173,19.03,19.60,-14.45
8-December-2014,303.30,305.60,292.00,292.95,297.647922782670580909,224820,4448,66917206.00,35848,15.95,13.60,-10.35
5-December-2014,306.05,309.80,302.40,303.90,306.107607638044271466,230216,3994,70470869.00,64379,27.96,7.40,-2.15
4-December-2014,306.10,309.15,296.80,305.20,303.123351008332499606,279868,6429,84834526.00,19053,6.81,12.35,-0.90
3-December-2014,302.55,311.75,302.55,306.55,308.812529977965068683,277287,5726,85629700.00,85111,30.69,9.20,4.00
2-December-2014,310.00,310.00,302.00,303.50,304.674323185698062058,218376,4966,66533560.00,18951,8.68,8.00,-6.50
1-December-2014,309.50,315.90,309.20,311.20,312.316707139704811327,459977,6638,143658502.00,198622,43.18,6.70,1.70
28-November-2014,300.75,314.50,300.70,309.65,310.067601072231334669,526752,10887,163328729.00,162439,30.84,13.80,8.90
27-November-2014,300.30,303.85,296.10,298.45,299.938168024326000955,196662,3656,58986440.00,46766,23.78,7.75,-1.85
26-November-2014,299.00,305.40,295.25,297.85,300.549649300955596053,297406,6383,89385269.00,49297,16.58,10.15,-1.15
25-November-2014,298.85,303.70,290.75,299.90,297.588809726357578335,338544,8051,100746906.00,41014,12.11,12.95,1.05
24-November-2014,297.00,304.40,295.75,297.75,299.640379231024468081,268227,5654,80371640.00,73915,27.56,8.65,0.75
21-November-2014,293.00,301.20,291.60,295.60,296.824383727483353858,239545,6086,71102797.00,37158,15.51,9.60,2.60
20-November-2014,297.00,301.50,288.15,293.05,292.690992855146637458,354241,9675,103683150.00,91569,25.85,13.35,-3.95
19-November-2014,305.00,310.95,293.00,296.60,303.139174226646428277,424935,10484,128814445.00,54069,12.72,17.95,-8.40
18-November-2014,303.75,309.25,298.00,304.65,304.597940686104631214,579999,11624,176666501.00,148677,25.63,11.25,0.90
17-November-2014,280.40,303.45,279.75,301.75,295.515986365553432695,867802,17220,256449364.00,232169,26.75,23.70,21.35
14-November-2014,283.00,283.45,278.25,280.90,280.691327082412466731,212662,4189,59692379.00,46615,21.92,5.20,-2.10
13-November-2014,283.70,288.00,277.85,282.15,282.269880315673942962,287005,6363,81012867.00,38413,13.38,10.15,-1.55
12-November-2014,275.20,284.00,272.70,282.55,279.793872042222386981,364167,6675,101891695.00,141308,38.80,11.30,7.35
11-November-2014,276.00,277.90,270.10,273.55,273.772803260364219085,202186,5040,55353028.00,45501,22.50,7.80,-2.45
10-November-2014,283.10,286.35,267.80,275.15,275.554199250590648936,398714,11122,109867317.00,39883,10.00,18.55,-7.95
7-November-2014,281.90,286.65,280.10,282.60,283.191557889107659398,164556,3999,46600870.00,32564,19.79,6.55,0.70
5-November-2014,280.65,288.00,280.00,283.00,283.708865715934382985,194096,4768,55066756.00,36307,18.71,8.00,2.35
3-November-2014,283.40,284.60,278.70,280.10,281.302694921495765123,149355,4588,42013964.00,28163,18.86,5.90,-3.30
31-October-2014,278.90,284.70,275.30,281.75,280.565714204318842231,351020,7912,98484177.00,49795,14.19,9.40,2.85
30-October-2014,278.05,282.00,275.50,277.05,278.343600592341865876,189080,5159,52629208.00,23812,12.59,6.50,-1.00
29-October-2014,285.00,287.20,275.40,278.35,281.131965064840625378,264032,6747,74227835.00,40052,15.17,11.80,-6.65
28-October-2014,277.45,283.45,273.70,282.60,279.574797396040919356,255918,6314,71548223.00,89511,34.98,9.75,5.15
27-October-2014,275.30,281.00,273.70,277.35,277.484342963653308480,300440,6671,83367396.00,67944,22.61,7.30,2.05
23-October-2014,274.25,275.00,272.25,272.80,273.461096053414424538,30254,765,8273292.00,13070,43.20,2.75,-1.45
22-October-2014,278.10,279.90,267.40,272.65,271.754904996375060415,264832,7377,71969395.00,40275,15.21,12.50,-5.45
21-October-2014,262.70,279.35,259.80,275.25,274.313560651881464463,656377,19828,180053112.00,148322,22.60,19.55,12.55
20-October-2014,255.00,262.00,252.90,261.05,258.633133326768053347,284324,6610,73535607.00,60315,21.21,9.10,6.05
17-October-2014,243.00,253.50,239.00,250.10,247.526599132121858384,270084,6869,66852974.00,33338,12.34,14.50,7.10
16-October-2014,247.00,251.70,241.80,242.80,246.896625123278386395,525234,7455,129678502.00,245778,46.79,9.90,-4.20
14-October-2014,242.10,252.30,241.50,249.50,247.709238734792192963,391493,8948,96976433.00,72438,18.50,10.80,7.40
13-October-2014,242.80,243.65,234.55,240.65,238.937936061647401853,220869,5775,52773983.00,34511,15.63,9.10,-2.15
10-October-2014,236.40,244.85,230.50,240.85,239.456670429415905980,583793,11254,139793128.00,193490,33.14,14.35,4.45
9-October-2014,229.90,240.20,228.70,238.25,235.050338963497804710,294722,7979,69274506.00,67280,22.83,11.50,8.35
8-October-2014,231.40,231.40,222.55,227.70,226.291635178537691290,296408,7936,67074651.00,72762,24.55,8.85,-3.70
7-October-2014,237.40,238.80,225.55,226.40,229.837623982235381199,270200,6218,62102126.00,50863,18.82,13.25,-11.00
1-October-2014,234.15,240.30,234.15,237.70,237.784804027447787728,180561,4547,42934662.00,28667,15.88,6.15,3.55
30-September-2014,235.80,241.00,231.65,234.45,237.020046057126743862,276613,6080,65562826.00,44132,15.95,9.35,-1.35
29-September-2014,243.95,244.90,234.45,235.45,237.152182406213373204,340427,6933,80733006.00,96984,28.49,10.45,-8.50
26-September-2014,233.40,246.80,230.25,244.95,239.870176229011072796,346254,6944,83056008.00,73791,21.31,16.55,11.55
25-September-2014,237.00,240.85,228.00,233.25,234.816915030897166854,395991,7885,92985385.00,68674,17.34,12.85,-3.75
24-September-2014,240.50,240.50,219.35,235.80,230.583753242077574742,680505,10690,156913397.00,126352,18.57,21.15,-4.70
23-September-2014,241.75,244.75,235.05,236.20,239.299500404256611815,213973,5409,51203632.00,56258,26.29,9.70,-5.55
22-September-2014,246.00,246.00,237.80,241.45,240.776624704413877023,318858,7438,76773553.00,109193,34.25,8.20,-4.55
19-September-2014,249.00,251.30,243.60,246.10,248.104319688283769258,178624,4360,44317386.00,33814,18.93,7.70,-2.90
18-September-2014,241.10,250.25,239.10,248.30,246.644934405416842996,354450,8584,87423297.00,63616,17.95,11.15,7.20
17-September-2014,253.00,253.20,240.05,242.80,244.854459507722147857,344399,12709,84327631.00,99895,29.01,13.15,-10.20
16-September-2014,263.25,270.20,248.05,249.30,257.688586152354711975,293985,8764,75756579.00,90254,30.70,22.15,-13.95
15-September-2014,264.00,270.90,262.00,267.10,267.011419240999710305,189855,5104,50693453.00,31933,16.82,8.90,3.10
12-September-2014,270.00,271.45,264.75,265.65,267.728420455925820949,246970,7302,66120888.00,60362,24.44,6.70,-4.35
11-September-2014,262.00,269.20,260.50,268.40,265.578510975143134962,284871,7485,75655616.00,64390,22.60,8.70,6.40
10-September-2014,262.40,264.30,259.20,259.85,261.276721816694334347,125899,4340,32894478.00,30536,24.25,5.10,-2.55
9-September-2014,264.60,266.80,261.10,263.40,263.774223052152207465,157443,3637,41529405.00,37119,23.58,5.70,-1.20
8-September-2014,265.90,267.20,262.40,264.40,264.588287865441616140,155531,4232,41151681.00,33212,21.35,4.80,-1.50
5-September-2014,262.00,265.00,259.05,263.90,262.385282758771593930,182806,4298,47965604.00,37612,20.57,5.95,1.90
4-September-2014,261.95,270.00,259.05,262.35,264.583370428177807328,354946,7744,93912809.00,54783,15.43,10.95,0.40
3-September-2014,260.00,263.75,258.80,261.95,261.575906785591804983,358657,6746,93816030.00,135349,37.74,4.95,1.95
2-September-2014,261.90,263.20,255.50,260.35,259.440797449598132100,267252,6470,69336072.00,59775,22.37,7.70,-1.55
1-September-2014,258.80,264.00,251.25,262.35,257.961600376790810803,284508,6428,73392139.00,64835,22.79,12.75,3.55
